,artist,album,release_date,song,is_title,album_type,track,lyricist,composer,arranger,BPM,tonality,camelot,time,lyric
10,(여자)아이들,I made,2019-02-26,주세요,False,M 2,4,소연((여자)아이들),"소연((여자)아이들),후디니","소연((여자)아이들),후디니",60.0,CM,8B,,안경 낀 바보 같은 얼굴도 자다 일어난 눈곱 낀 모습도 많이 먹어 배 나온 요즘도 좋아 죽을 것만 같은 걸 이렇게 멋있는 네 옆에 난 누워있을 때면 가끔은 이 상황이 믿기지가 않아서 사랑을 또 되묻고 나서야 편하게 잠에 드는 걸 여기도 저기도 전부다 왜 멋있는지 넌 남들이 보기에도 멋있는지 매일 밤 고민하는 나에게 너를 좋아하는 나에게 네 사랑을 주세요 이보다 더 받고 또 받아도 부족해 그대가 좋아요 이만큼요 나 그댈 진짜 사랑하나 봐 왜 이리 멋져요 불안해요 이렇게 과분한 사람이 왜 내가 좋아요 어떻게요 그대가 내게 온 거냐고요 네가 가끔 피곤한 말투로 내가 귀찮은 것처럼 굴면 서운한 마음이 별처럼 커져 짜증 내버리고 마는 걸 나도 알아 못해준 것보다 잘해준 게 더 많단 걸 미안해 자꾸 화만 내는 나라서 행복해 너와 난 함께라서 사랑해 늘 행복하자 여기도 저기도 어디도 또 없을 거야 내 사랑은 네 옆이 마지막일 거야 평생을 함께해줄 나에게 너에게 푹 빠진 나에게 네 사랑을 주세요 이보다 더 받고 또 받아도 부족해 그대가 좋아요 이만큼요 나 그댈 진짜 사랑하나 봐 왜 이리 멋져요 불안해요 이렇게 과분한 사람이 왜 내가 좋아요 어떻게요 그대가 내게 온 거냐고요 이런 나를 사랑해준 고맙고 고마운 너에게 내 사랑을 줄게요 이보다 더 사랑할 순 없을 거예요 그대가 좋아요 좋다고요 나 그댈 진짜 사랑하나 봐 왜 이리 멋져요 불안해요 이렇게 과분한 사람이 듣고 있어요 너라고요 내가 이렇게 좋아해요
11,(여자)아이들,I made,2019-02-26,Blow Your Mind,False,M 2,5,"민니,Flow Blow,소연((여자)아이들)","민니,Flow Blow","민니,Flow Blow",123.0,Fm,4A,,don’t wanna be unsteady don’t wanna be uncertain 그저 원해 stay calm 난 너의 그림과 같아 every time i see you 담긴 이 두 눈에 every time i need you 있어줘 내 앞에서 baby u 넌 이미 all of my mind woo you are the reason why i woo you make me crazy 어느새 네 마음에 들 것 같아 더 깊이 빠질 것만 같이 사랑해 죽을 것만 같이 만들어줄게 너의 바디부터 너의 머리 또 마음까지 내 걸로 다 거기 맴 돌지 말고 좀 내 옆으로 와 같은 거 아니까 너 뺄 생각 말고 생각해봐 우리 둘이 낼 뭐 할까 baby u 넌 이미 all of my mind woo you are the reason why i woo you make me crazy 어느새 네 마음에 들 것 같아 blow your mind 여길 봐 조그마한 찰나의 순간까지 놓치지 마 baby u 넌 이미 all of my mind woo you are the reason why i woo you make me crazy 어느새 네 마음에 들 것 같아
12,(여자)아이들,Uh-Oh,2019-06-26,Uh-Oh,True,DS,1,소연((여자)아이들),"소연((여자)아이들),쥰,MooF(153/Joombas)","쥰,MooF(153/Joombas)",92.0,Bm,10A,,hey there's someone trying to be close to me yeah i'm talking about you uh-oh 거기 누군가요 uh-oh 나를 안다고요 uh-oh 난 잊어버렸죠 버렸죠 너도 웃기지 않나요 난 좀 당황스럽네요 uh-oh 친한 척 말아줘 말하고 다녀 uh-uh-oh 만지지 말고 저기 떨어져요 내게 뭐를 원하나요 다 똑같죠 너처럼 너 같은 거는 이제 전혀 모르겠네요 uh-uh-oh 나 변했나요 다 똑같죠 너처럼 베풀거나 내주거나 천사 같은 hello 달콤하게 사탕 발린 말도 예의 없어 착한 척 말고 꺼져 이제 와 가식 따위 떨지 말아 맴돌거나 말 걸거나 박쥐 같은 follower 내 성공을 점쳤다는 liar 어이없어 친한 척 말고 꺼져 널 위한 가식 따윈 기대 말아 엉망진창 only see now 몰랐지 오리 속 swan 황홀한 케이크 위 blow out 내 머리 위에 crown yo 말했지 이곳의 보석은 나야 투자해 어서 넌 번쩍거린 것만 찾느라 여길 번쩍 들어 올릴 난 못 찾았어 uh uh uh uh uh uh no no no no no no 너 별로 더 별로야 됐으니 꺼져 uh-uh-oh 만지지 말고 저기 떨어져요 내게 뭐를 원하나요 다 똑같죠 너처럼 너 같은 거는 이제 전혀 모르겠네요 uh-uh-oh 나 변했나요 다 똑같죠 너처럼 베풀거나 내주거나 천사 같은 hello 달콤하게 사탕 발린 말도 예의 없어 착한 척 말고 꺼져 이제 와 가식 따위 떨지 말아 맴돌거나 말 걸거나 박쥐 같은 follower 내 성공을 점쳤다는 liar 어이없어 친한 척 말고 꺼져 널 위한 가식 따윈 기대 말아 uh-oh 믿을 수 없게 uh-oh 손댈 수 없게 uh-oh 잘못된 것 같은 얘기 yo you got it don't mess with me umm i'm not finished ok let's go 아무도 몰랐지 이 masterpiece 이 masterpiece 입가에 반복되는 melody oh melody 너무나 완벽한 내 a to z oh a to z 팬들은 사랑해 yeah l-o-v-e yeah l-o-v-e uh-oh
13,(여자)아이들,I trust,2020-04-06,Oh my god,True,M 3,1,소연((여자)아이들),"소연((여자)아이들),빅싼초(Yummy Tone)","소연((여자)아이들),빅싼초(Yummy Tone)",110.0,Em,9A,,눈부신 하늘에 시선을 가린 채 네 품 안에 안기네 흐르는 음악에 정신을 뺏긴 채 그대로 빨려 드네 help me help me 숨이 멎을 것 같이 i feel set me free set me free 녹아 버릴 것 같이 so sick 쉴 틈 없이 빠져들고 이리저리 갖고 놀고 이성을 깨부수고 제멋대로 들어오지 위험하니 갖고 싶고 아픔까지 안고 싶고 결국 너를 품으니 난 oh my god she took me to the sky oh my god she showed me all the stars babe babe 달려들 것만 같이 come in make me make me 정신 나갈 것 같이 like it oh god 어찌 저에게 이런 시험을 줬나요 is it a call from hell can’t stop 대체 어떻게 그녀를 빠져나갈까요 당신이 준 절제는 어두운 블랙홀 속 갈기갈기 찢겨져 혼이 나간 채로 그저 어리버리 통제가 불가능해 설탕 뿌린 마약같이 이게 죄라면 벌이라도 아주 달게 받지 미친 듯이 아름답고 다시 보니 악마 같고 이성을 쏙 빼놓고 제멋대로 들어오지 불꽃처럼 강렬하고 데일 만큼 사랑하고 결국 너를 품으니 난 oh my god she took me to the sky oh my god she showed me all the stars 짙은 보랏빛 향길 온몸에 물들이고 높고 넓은 하늘의 저 끝까지 퍼트리네 짙은 붉은색 사랑을 얼굴에 새기고 그 누가 뭐라 해도 fall in love oh my god she took me to the sky oh my god she showed me all the stars 눈부신 하늘에 시선을 가린 채 네 품 안에 안기네 흐르는 음악에 정신을 뺏긴 채 그대로 빨려 드네
14,(여자)아이들,I trust,2020-04-06,사랑해,False,M 3,2,소연((여자)아이들),"소연((여자)아이들),빅싼초(Yummy Tone)","소연((여자)아이들),빅싼초(Yummy Tone)",105.0,Bm,10A,,너 아찔하게 웃지 마 좀 위험하니까 danger 또 뚫어지게 보지 마 너무 뜨거우니까 so hot 누가 좀 말려 눈빛에 찌릿찌릿 감전돼버려 당장 확 안겨 버릴 것만 같아 아무리 나쁘단 걸 알려줘도 반항아처럼 들리지가 않아 you are foxy 이성을 덮치니 i’m stupid 멍청히 홀려 버리지 거부하기가 싫은 걸 이미 fall in luv 강하게 부는 달콤한 바람에 높던 벽은 쉽게 무너지고 삼킬 수 없이 차오른 마음에 이제 더 이상은 못 참겠어 사랑해 i luv u luv u luv u babe babe i luv u luv u luv u babe babe 더 깊게 빠져 네게 미치게 ok 너 멍청하게 굴지 마 좀 귀여우니까 또 은근슬쩍 붙지 마 난 빨개지니까 그 자연스러운 터치가 oh bomb bomb 내 마음을 터지게 만들어 매 초마다 커지게 만들어 덤덤히 굴어도 번번이 실패해 어쩜 이리 약 올려 나쁜 미소로 문을 두드리지 마 유리 같은 하트는 쉽게 부서지니까 아니 사실 이미 열려 있어 그냥 들어와도 돼 i don’t care i already luv u 강하게 부는 달콤한 바람에 높던 벽은 쉽게 무너지고 삼킬 수 없이 차오른 마음에 이제 더 이상은 못 참겠어 사랑해 i luv u luv u luv u babe babe i luv u luv u luv u babe babe 빨개져 버린 나의 luv 위험에 빠진 나의 luv 사랑해 i luv u luv u luv u babe babe i luv u luv u luv u babe babe
15,(여자)아이들,I trust,2020-04-06,Maybe,False,M 3,3,소연((여자)아이들),"소연((여자)아이들),이우민""collapsedone""","이우민""collapsedone""",120.0,GM,9B,,유독 추웠던 밤에 잠을 설쳤는지 잠이 깬 밝은 아침 어둠이 가득한 너 뭐 그리 불안한지 나를 꽉 안고서 사랑을 달라는 너는 내 모든 걸 부수고 망쳐놨지 내 일상 내 사람까지 yeah 종일 원망하다가도 떠나려면 아직 난 oh 난 don’t worry babe i love you babe 네 곁에 있을게 maybe maybe 무너질 듯 유지되고 불안한 듯 반복되는 포기하고 싶어지다 널 보면 난 oh 난 아니야 babe i love you babe 네 손잡아 줄게 maybe maybe 이렇게 네 곁에 있을게 maybe 이렇게 네 옆을 믿을게 stay with me stay with me 아무 생각 없게 못 이기는 척 있을게 날 붙잡아줘 maybe maybe 이렇게 네 곁에 있을게 maybe 이렇게 네 옆을 믿을게 maybe
16,(여자)아이들,I trust,2020-04-06,LION,False,M 3,4,소연((여자)아이들),"소연((여자)아이들),이우민""collapsedone""","이우민""collapsedone""",110.0,Em,9A,,ooh i'm a lion i'm a queen 아무도 그래 ooh 날 가둘 수 없어 아픔도 붉은 태양 아래 fire 파랗게 타는 flower 미지근한 너의 애를 태우게 살짝 드러내는 sharp claw 달아오르는 상처 발자국은 내 왕관을 맴돌게 난 나의 눈을 가리고 이 음악에 몸을 맡기고 뻔한 리듬을 망치고 사자의 춤을 바치고 넌 나의 눈을 살피고 이 음악에 몸이 말리고 뜨거운 리듬에 갇히고 사자에 춤을 바치고 it looks like a lion i'm a queen like a lion it looks like a lion i'm a queen like a lion 그 강인한 울음은 너의 발을 내게 돌려 이 넓은 황야 속 크고 단단한 씨를 뿌려 그 웅장한 부름은 너의 마음을 내게 돌려 이 깊은 바닷속까지 거친 멜로딜 꽂아 더 탐을 내지 말어 자릴 지키는 lion 때로는 사나워 질지 모르니 이제 환호의 음을 높여 모두 고개를 올려 어린 사자의 왕관을 씌우니 난 나의 눈을 가리고 이 음악에 몸을 맡기고 뻔한 리듬을 망치고 사자의 춤을 바치고 넌 나의 눈을 살피고 이 음악에 몸이 말리고 뜨거운 리듬에 갇히고 사자에 춤을 바치고 it looks like a lion i'm a queen like a lion it looks like a lion i'm a queen like a lion 쓸데없는 예의 따윈 물어뜯어 편견이란 답답한 우리는 무너뜨려 감히 또 누가 날 막고 또 누가 날 조종해 조심해 다듬지 못한 발톱으로 아무도 가본 적이 없는 개척하는 길 뻔해 빠진 꼰대들은 혀를 차던 짓 그걸 해내고서야 받는 박수는 더 짜릿한 맛이지 그걸 맛봤고 이제 부정할 수 없어 i'm a queen it looks like a lion i'm a queen like a lion it looks like a lion i'm a queen like a lion ooh i'm a lion i'm a queen 아무도 그래 ooh 길들일 수 없어 사랑도
17,(여자)아이들,I'M THE TREND,2020-07-07,I'M THE TREND,True,DS,1,"민니,우기,소연((여자)아이들),FCM후디니","민니,우기,유토,FCM후디니","FCM후디니,유토",145.0,Bm,10A,,"i don't need a perfume 향수를 뿌리지 않아도 주변에 항상 나비들이 모여들고 i don't wear fancy clothes 내가 입은 옷은 전부 sold out calm down 다 여기 좀 봐 난 너희가 딱 되고 싶은 모습을 모두 담았잖아 그 독한 프듀 언프 퀸덤 버티고 한계를 넘은 매력은 널 홀리고 흔들고 덮치고 훔치고 네 생활은 내게 먹히고 그래 멋진 거 예쁜 거 쩌는 거 다 해 먹어 yeah i'm the trend i'm the trend, wherever we go it never ends, can't you see that line 저기 나를 위해 기다리는 보랏빛을 봐 봐 'oh my god' i'm gonna 'blow your mind' and make your everyday 'latata' i'm a queen like a 'lion' you better move like woh 'uh-oh' i'm gonna 'blow your mind' and make your everyday 'latata' now you're in my 'maze' you better move like 'senorita' 점점 바빠지네 시간들 무덤덤해 난 오히려 맑은 mind 머릿속에 밝은 생각들을 따라 사람들은 우리 아이들을 따라 해 사와디카 i'm 김민니 내 매력은 셀 수 없지 왼손잡이 태국인 but they think i'm 한국인 becuz 내 예쁜 글씨체 이젠 내 font가 필요해 더 많지만 여기까지 니차 욘따라락 컵쿤카 i'm the trend, wherever we go it never ends, can't you see that line 저기 나를 위해 기다리는 빨간빛을 봐 봐 'oh my god' i'm gonna 'blow your mind' and make your everyday 'latata' i'm a queen like a 'lion' you better move like woh 'uh-oh' i'm gonna 'blow your mind' and make your everyday 'latata' now you're in my 'maze' you better move like hey senor 왼쪽으로 두 스텝 raise your hands and make 'em clap clap 따라 해봐 반대로 오른쪽으로 두 스텝 let your body move again let 몸 가는 대로 i'm the trend, wherever we go it never ends, can't you see that line 저기 나를 위해 기다리는 보랏빛을 봐 봐 'oh my god' i'm gonna 'blow your mind' and make your everyday 'latata' i'm a queen like a 'lion' you better move like woh 'uh-oh' i'm gonna 'blow your mind' and make your everyday 'latata' now you're in my 'maze' you better move like 'senorita'"
18,(여자)아이들,DUMDi DUMDi,2020-08-03,DUMDi DUMDi,True,S 1,1,소연((여자)아이들),"소연((여자)아이들),Pop Time","소연((여자)아이들),Pop Time",123.0,EM,12B,,뜨거운 태양에 살짝 미친 난 쉽게 두 볼이 빨개지고 그러다 어질어질 달아오른 난 헤엄을 치듯 춤을 추고 음악을 더 크게 더 틀고 싶어 우리 사랑이 안 들리게 안아도 더 가까이 붙고 싶어 닿은 심장이 팡 터지게 바람은 두근대게 또 파도는 쿵쾅대게 저기 드러머처럼 내 마음을 두드려줘 내게 들려줘 이 여름의 그 노래를 (turn up the summer) every night every mind every time every sign 어딜 가도 여긴 tropical night 찌는 날 찌는 밤바다의 칼바람 잊을 수 없이 타오르는 밤 덤디덤디 덤디덤디 덤디덤디 덤디덤디 (turn up my summer) 덤디덤디 덤디덤디 덤디덤디 덤디덤디 (turn up my summer) hey drummer 무더위로 높여 kick & snare는 우리 벽을 녹여 oh god 흠뻑 젖어버린 속옷 야자수가 흔들리도록 춤 춰 폭죽 펑펑 터지는 축제에 텅텅 머리를 비우고 미친 듯 음악은 turnt up 첨벙대는 파도의 beat는 두구 둥 두구 둥 dj 바람은 삐끼삐끼움 사랑을 더 세게 더 주고 싶어 나의 계절이 느껴지게 이대로 두 눈을 꼭 감고 싶어 태양이 떠도 영원하게 바람은 살랑대게 또 파도는 찰랑대게 저기 댄서들처럼 내 마음을 흔들어줘 내게 들려줘 이 여름의 그 노래를 (turn up the summer) every night every mind every time every sign 어딜 가도 여긴 tropical night 찌는 날 찌는 밤바다의 칼바람 잊을 수 없이 타오르는 밤 덤디덤디 덤디덤디 덤디덤디 덤디덤디 (turn up my summer) 덤디덤디 덤디덤디 덤디덤디 덤디덤디 달이 잠들고 여름이 다 식으면 내게 불러줘 뜨거웠던 그때 노래를 shout it out loud let’s turn up my summer bae hit the drum 덤디덤덤 덤디디덤덤 덤디덤덤 덤디디덤덤 덤디덤덤 덤디디덤덤 덤디덤덤 (turn up my summer) 덤디덤덤 덤디디덤덤 덤디덤덤 덤디덤덤 덤디디덤덤 덤디덤덤 (turn up my summer)
19,(여자)아이들,I burn,2021-01-11,한(寒),False,M 4,1,"소연((여자)아이들),안예은","소연((여자)아이들),안예은","BreadBeat,안예은,소연((여자)아이들)",180.0,Ebm,2A,,끝이 없구나 차디찬 계절 참 길구나 꽃 하나 없구나 그날의 나 여전하구나 잊겠다 했던 그 다짐은 바람 한 번에 휘청이고 지우겠댔던 그 약속도 전부 거짓이었던 것처럼 단 하루 떠올리지 않은 날 따위 없음을 어제는 그리워 오늘은 원망하였음을 차갑던 그날의 날 믿은 듯 뒤도 돌아보지 않는구나 라라라라라라라 라라 라라라라라라라 라라 다시 너의 봄을 기다리는 건 내 욕심인 걸까 나무 사이 걸린 저 달은 몇 번을 다시금 차올라 이별을 녹이는 달빛에 눈물만 차오르는 나는 단 하루 떠올리지 않은 날 따위 없음을 오늘은 그리워 내일은 원망하였음을 차갑던 그날의 날 믿은 듯 뒤도 돌아보지 않는구나 라라라라라라라 라라 라라라라라라라 라라 라라라라라라라 라라 라라라라라라라 라라 다시 너의 봄을 기다리는 건 내 욕심인 걸까
20,(여자)아이들,I burn,2021-01-11,화(火花),True,M 4,2,소연((여자)아이들),"소연((여자)아이들),Pop Time","소연((여자)아이들),Pop Time",95.0,F#m,11A,,차디찬 한겨울이 덮친 듯 시간은 다 얼어버리고 잔인한 그 바람이 남긴 듯한 어둠은 더 깊어 버리고 벗어나리오 끝없이 펼쳐진 기약 없는 계절을 지워내리오 뜨겁지 못한 날들에 홀로 데인 흉터를 큰불을 내리오 이 내 안에 눈물이 더는 못 살게 난 화를 내리오 더 화를 내리오 잃었던 봄을 되찾게 차갑게 부는 바람이 눈이 하얗게 덮인 마음이 아침이 오면 부디 모두 녹을 수 있게 불을 지펴라 화 火 타올라 타올라 화 火 꽃피우리라 화 火 타올라 타올라 화 火 꽃피우리라 내 너의 흔적 남지 않게 하리 못다 한 원망도 훨훨 타리 쓸쓸한 추위를 거둬 가길 남겨진 시들은 꽃길을 즈려 밟지 한을 풀리라 다시금 봄을 누리라 추억은 모조리 불이 나 거름이 돼 찬란한 꽃을 피우리라 난 화를 내리오 더 화를 내리오 잃었던 봄을 되찾게 차갑게 부는 바람이 눈이 하얗게 덮인 마음이 아침이 오면 부디 모두 녹을 수 있게 불을 지펴라 화 火 타올라 타올라 화 火 꽃피우리라 화 火 타올라 타올라 화 火 꽃피우리라 끊어진 인연의 미련을 품에 안고 시렸던 시간을 나를 태워간다 화 화 花 화 花 불을 지펴라 꽃피우리라
21,(여자)아이들,I burn,2021-01-11,MOON,False,M 4,3,소연((여자)아이들),"민니,FCM후디니,FCM667","FCM후디니,민니",96.0,Am,8A,,달이 밝은 밤 숨지 못한 나 붉은색의 달빛에 내 눈물이 내 표정이 보여 do not shine on me oh moon moon 아직 이곳은 어두울래 do not come near me oh moon 잠시 웃음을 벗게 turn off the moonlight please don’t let it shine 아침이 오기 전까지 아무도 날 볼 수 없게 please hide me 달이 밝은 밤 잊지 못한 나 푸른색의 하늘에 그 웃음이 그 얼굴이 보여 do not shine on me oh moon moon 제발 이곳은 혼자일래 do not come near me oh moon 잠시 슬픔을 덜게 turn off the moonlight please don’t let it shine 아침이 오기 전까지 아무도 날 볼 수 없게 please hide me 붉은 달아 날 데려가 줘 sky 너의 캄캄한 우주에 이 별을 숨길 수 있게 please hide me 달이 밝은 밤 울지 못한 나
22,(여자)아이들,I burn,2021-01-11,Where is love,False,M 4,4,소연((여자)아이들),"소연((여자)아이들),이우민""collapsedone""","이우민""collapsedone""",120.0,GM,9B,,어두운 밤 창가의 바람을 머금다 문득 네가 떠올라 가볍게 웃어 난 무너졌던 기억들이 조금씩 무뎌지고 너를 놓고 나를 찾고 잃었었던 웃음들이 다시금 채워지며 너를 잊고 나를 찾아 시간이 너무 늦어지고 기다림이 잊혀지고 그리 뜨겁던 사랑은 하늘 위로 흩어져 where is love where is love where is love where is love where is love fake 같이 나은 lovesick 지나친 매일 앞에서 나 역시 잊혀진 감정은 상처를 데리고 이 세상에서 살아져 맥없이 like a smoke 참 뜨거웠던 hug 설렘으로 시작된 봄여름 참 아팠던 겨울 아무도 떠올리지 못하게 된 love if i could let go 놓지 못한 미련들을 추억에 접어두고 너를 놓고 나를 찾고 미뤄뒀던 행복들이 하루를 두드리며 너를 잊고 나를 찾아 시간이 너무 늦어지고 기다림이 잊혀지고 그리 뜨겁던 사랑은 하늘 위로 흩어져 where is love where is love where is love where is love where is love where is love where is love where is love where is love 이렇게 사라질 거라면 왜 그리 뜨거웠던 건지 작은 흔적도 남기지 않은 채로 흩어져 where is love
23,(여자)아이들,I burn,2021-01-11,LOST,False,M 4,5,"우기,서재우,소연((여자)아이들)","서재우,우기",서재우,123.0,Abm,1A,,눈부신 햇빛 손으로 가리면 어두워질까 얼룩진 추억에 너를 가리면 잊혀질까 혹시 나처럼 기억하니 너도 그 따뜻했던 수많은 밤들이 스쳐가 네가 떠나고 나도 모르게 어느새 나도 잘 버티고 있던 거야 i don’t wanna think about you without you 예전같이 함께 할 수 없잖아 i don’t wanna think about you without you 뒤돌아봐도 네가 없잖아 이제 전부 다 난 잃었다 다시 돌아갈 수 없잖아 이제야 난 너를 잊는다 남김없이 전부 지운다 그깟 사랑이 다 뭔데 그냥 가져가라 그래 나를 사랑하지 않는 고작 너 때문에 눈물 낭비하긴 싫어 그래 이 자리를 빌려 완벽한 엔딩을 찍자 진짜 마지막 기다리지 않을 거야 후회하지 마 지금 아픈 건 나지만 결국 잃은 건 너야 널 사랑하는 나니까 혹시 나처럼 기억하니 너도 그 따뜻했던 수많은 밤들이 스쳐가 억지로 나를 지운 거라면 그 방법을 좀 알려주면 좋을 텐데 i don’t wanna think about you without you 예전같이 함께 할 수 없잖아 i don’t wanna think about you without you 뒤돌아봐도 네가 없잖아 이제야 난 너를 잊는다 남김없이 전부 지운다 i don’t wanna think about you without you now i i lost you i don’t wanna think about you without you now i i lost you 눈부신 햇빛 손으로 가리면 어두워질까 그 안에 우리 추억들 모두 다 또 떠오를까
24,(여자)아이들,I burn,2021-01-11,DAHLIA,False,M 4,6,"BreadBeat,민니,소연((여자)아이들)","BreadBeat,민니",BreadBeat,102.0,C#m,12A,,너무 아름다워 그저 널 눈으로 바라만 봐도 반하네 스쳐 지나가도 달콤한 향기에 더 빠져버리도록 so fascinated 화려함 속에 가려진 활짝 핀 미소 뒤에 감춰둔 네 모습은 보이는 것처럼 예쁠까 믿지 마요 dahlia 위험해요 darling 나 혼자 간직한 채로 널 보고 싶어 my love is dahlia our love is dahlia 너란 꽃에 취해 버린 내게 no matter what they say i'll choose to love you anyway cuz you're my dahlia love is whim 또다시 사랑에 덤빈 my name is fool 변할 걸 알고도 던진 붉은 향에 취한 걸음은 단 한 번 멈칫 없이 달려가는 중이야 별빛처럼 노란 품에 점점 짙어지는 사랑의 컬러 돌이킬 수 없이 깊어져 벽을 다 헐어 모든 걸 뺏긴 난 그저 이 순간 i pray to god 제발 이 꽃은 영원히 아름답기를 화려함 속에 가려진 활짝 핀 미소 뒤에 감춰둔 네 모습은 보이는 것처럼 예쁠까 믿지 마요 dahlia 위험해요 darling 나 혼자 간직한 채로 널 보고 싶어 my love is dahlia our love is dahlia 너란 꽃에 취해 버린 내게 no matter what they say i'll choose to love you anyway cuz you're my dahlia 점점 물들여져 네게 깊어지는 내 마음속에 어느새 피어난 꽃처럼 너로 가득 채워지고 있어 my love is dahlia our love is dahlia 헤어 나올 수 없으니까 네게 no matter what they say i'll let me love you anyway cuz you're my dahlia 너무 아름다워 그저 눈으로 바라만 봐도 스쳐 지나가도 매료된 향기에 빠져드네 keep falling
